 0.1000000000000000E+002  0.4940504025587504E-021  0.1084653760240524E-011  0.2017634084564797E-012  0.7605563483465933E-019  0.2203949096769212E-010  0.3387559562335480E-011  0.1017034906183664E-010  0.5283267530003751E-011  0.4263343863934011E-023  0.3107589303292292E-030 -0.4523527655863838E-133  0.1795334831855851E-009  0.4220843379251566E-012  0.4351084219284389E-011  0.1134017113058280E-010  0.2164091574815209E-008  0.7240938208564521E-010  0.3241319641432860E-009  0.3988429061790467E-009  0.1260022680207124E-019  0.8732599013869408E-012  0.3478961177846108E-009  0.1115501019580910E-009  0.8724623156605753E-010  0.4294302393399902E-014  0.5151221253717396E-014  0.1351233944673586E-015  0.5559219860411755E-009  0.6067955612258786E-005  0.7878972758863749E-023  0.1732452345090576E-011  0.2438339375652953E-023  0.1311673116271035E-012  0.1265811420573900E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1100000000000000E+002  0.1937743919504179E-021  0.1196550409635777E-011  0.1611026928725863E-012  0.4455561854661133E-019  0.2416768614707727E-010  0.3638343709161375E-011  0.1017184366063736E-010  0.5673239694247431E-011  0.1436423964400004E-023  0.2256846256654663E-031  0.3045473068532575E-148  0.2768324149441494E-009  0.4221320601337327E-012  0.4351252976198059E-011  0.1133426630277383E-010  0.2164091213979097E-008  0.7240929748991172E-010  0.3242290098923851E-009  0.3988466848242499E-009  0.3519075101972290E-020  0.8742088265001704E-012  0.4035190090199782E-009  0.1186805676763239E-009  0.8724527215778878E-010  0.2422583593612715E-014  0.1426601071399207E-014  0.8028408292093893E-016  0.4976810135697990E-009  0.6067845428288037E-005  0.5715978756480971E-024  0.1092025431811493E-011  0.1876470699626862E-024  0.3636405140330303E-013  0.1240037513928664E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1200000000000000E+002  0.1056314655284843E-021  0.1286563453901206E-011  0.1295064324194106E-012  0.2718796524511783E-019  0.2540746077552718E-010  0.3781770062923446E-011  0.1017215747675066E-010  0.5916906857759084E-011  0.7266446350782735E-024  0.4235478845937149E-032 -0.1165545085666329E-163  0.3757851504891717E-009  0.4221602155122440E-012  0.4351309681976746E-011  0.1132366628547937E-010  0.2164091290165409E-008  0.7240926797151824E-010  0.3242580946831364E-009  0.3988479224585521E-009  0.1597985633845343E-020  0.8746626334494931E-012  0.4524008769165449E-009  0.1220362366993710E-009  0.8724488673385802E-010  0.1406517054169144E-014  0.6439940141516126E-015  0.4990812944485401E-016  0.4472699805396534E-009  0.6067739845025773E-005  0.1072171919924141E-024  0.7056060095854018E-012  0.3815542520206752E-025  0.1648188769163334E-013  0.1214999782649647E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1300000000000000E+002  0.7183465318190355E-022  0.1359478034301833E-011  0.1048100861996927E-012  0.1721334731642961E-019  0.2615319216572918E-010  0.3866024977897067E-011  0.1017227277019152E-010  0.6072780648558822E-011  0.5052996901299540E-024  0.2159009537156982E-032  0.6726756011902543E-179  0.4742386659383029E-009  0.4221767688302666E-012  0.4351342216841643E-011  0.1131206904576235E-010  0.2164091361046037E-008  0.7240925097073226E-010  0.3242730363012897E-009  0.3988486142657207E-009  0.1172647828308110E-020  0.8749406138877599E-012  0.4955175442557107E-009  0.1238372971853298E-009  0.8724465889697686E-010  0.8371395311810312E-015  0.4738095654393240E-015  0.3229205921268621E-016  0.4032118955542133E-009  0.6067637617299833E-005  0.5463684439391430E-025  0.4659148345761468E-012  0.2063938241236882E-025  0.1215113706750428E-013  0.1190802809941483E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1400000000000000E+002  0.5635796706008592E-022  0.1418883052998412E-011  0.8532194944711037E-013  0.1128062200058350E-019  0.2661522433296920E-010  0.3916697769852466E-011  0.1017233755979271E-010  0.6174600437352132E-011  0.4260390496916923E-024  0.1908490466169932E-032 -0.7863497692149524E-197  0.5713562325339517E-009  0.4221865410172100E-012  0.4351369908629146E-011  0.1130027016458709E-010  0.2164091367871715E-008  0.7240923652146211E-010  0.3242844885759962E-009  0.3988491905940530E-009  0.1110804212792830E-020  0.8751400058112643E-012  0.5336690964528013E-009  0.1249908449623280E-009  0.8724448355927571E-010  0.5093825270083564E-015  0.4513487464097481E-015  0.2167594284374810E-016  0.3644563561557037E-009  0.6067538103181626E-005  0.4828635455414131E-025  0.3136754490434729E-012  0.1872617043559132E-025  0.1156123821509526E-013  0.1167439726901349E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1500000000000000E+002  0.4869264300731147E-022  0.1467524982573434E-011  0.6981447753768796E-013  0.7636269223444211E-020  0.2690959191868819E-010  0.3947822282434491E-011  0.1017238153370660E-010  0.6242376163774267E-011  0.3988560860789565E-024  0.2045683304285480E-032  0.1978798398503518E-212  0.6668287181461335E-009  0.4221923007571120E-012  0.4351397670855645E-011  0.1128846613580573E-010  0.2164091315677956E-008  0.7240922204054149E-010  0.3242948733147211E-009  0.3988497580031294E-009  0.1151526506535435E-020  0.8752994707062356E-012  0.5675215881968941E-009  0.1258739062783497E-009  0.8724432709715982E-010  0.3161880185727905E-015  0.4699991458395026E-015  0.1504972206338629E-016  0.3302017774828782E-009  0.6067440931117857E-005  0.5174810597259562E-025  0.2149186708939561E-012  0.2030979340402124E-025  0.1200905825042697E-013  0.1144866020562230E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1600000000000000E+002  0.4497667446211280E-022  0.1507534422255419E-011  0.5738896502195998E-013  0.5328104968203637E-020  0.2710219850509312E-010  0.3967307955593545E-011  0.1017241353990015E-010  0.6288268057630838E-011  0.3951081916616292E-024  0.2317439897253943E-032 -0.1741553817563318E-228  0.7605604136303915E-009  0.4221956375423514E-012  0.4351426955216954E-011  0.1127671201134848E-010  0.2164091216350825E-008  0.7240920675475274E-010  0.3243048100819289E-009  0.3988503464445500E-009  0.1226682396812266E-020  0.8754376785513783E-012  0.5976354423348652E-009  0.1266458477129717E-009  0.8724417602039165E-010  0.1998550320065347E-015  0.5021644494208092E-015  0.1077486301456402E-016  0.2998108300681011E-009  0.6067345867554395E-005  0.5861329808623793E-025  0.1496220938861095E-012  0.2318960250351303E-025  0.1279638421474694E-013  0.1123027629287037E-007  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1700000000000000E+002  0.3038803337161164E-018  0.1467976581201123E-011  0.4678660676405055E-013  0.5170761226477769E-016  0.1332903270995001E-011  0.2527513190115850E-011  0.9862529892510602E-011  0.6064049150104894E-011  0.4277937094439924E-020  0.3843717973278541E-016  0.4200923628243731E-017  0.8263634233392239E-009  0.4221460861205441E-012  0.4349211948047657E-011  0.1130125511528328E-010  0.2164231381390286E-008  0.7234297402230949E-010  0.3209996887610265E-009  0.3989590471804119E-009  0.7292775061078781E-017  0.6336517086207542E-012  0.6240777190246715E-009  0.2012407988171845E-011  0.8720507501646557E-010  0.5083203790128038E-013  0.8824755442017249E-012  0.1702047383247590E-012  0.3036726743921915E-009  0.6067039989855526E-005  0.1334344489666376E-008  0.2072936782831832E-011  0.1209092761003784E-009  0.3825087505481711E-011  0.9862607921889050E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1800000000000000E+002  0.4775177148427931E-017  0.8302527470685751E-012  0.2677844237051897E-013  0.3425215385887745E-015  0.7934482103751515E-013  0.6572618611315746E-013  0.6992377366136586E-011  0.2484254924546600E-011  0.4661264537906726E-019  0.2822118746826556E-015  0.2109699520682574E-015  0.8012449503954894E-009  0.4191082279618952E-012  0.4250020813008074E-011  0.1207850756527275E-010  0.2163732499909492E-008  0.7121675508453420E-010  0.2687895880820473E-009  0.4048917006182490E-009  0.1108261657495683E-014  0.9979032118673476E-012  0.6149891511587991E-009  0.5463024248124858E-012  0.8204823511586135E-010  0.1165662748314372E-011  0.3405203259182528E-010  0.1127541439389116E-011  0.3695434063538597E-009  0.6042441722845592E-005  0.6223108652881210E-008  0.9872877686512372E-011  0.1181428445204507E-008  0.5108113705242927E-010  0.5031505266328644E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.1900000000000000E+002  0.1485120839248127E-016  0.7492139570893028E-012  0.3460466128777315E-013  0.9260319429607092E-015  0.7212398022013516E-013  0.5893957622652525E-013  0.5924634713971194E-011  0.3264547500283221E-012  0.1083516252051314E-018  0.9093894931994982E-015  0.8727541784288363E-015  0.6610807111385394E-009  0.4121077057966323E-012  0.4005399192188897E-011  0.1168057751474784E-010  0.2153544316658990E-008  0.6968079404481964E-010  0.1944920356525545E-009  0.4150257250788417E-009  0.7984163918664672E-014  0.2402562012898732E-011  0.4870928493239758E-009  0.6869719988401231E-012  0.7578457773782811E-010  0.2593584853705772E-011  0.9572576341239376E-010  0.3048742469556746E-011  0.5801640919209327E-009  0.5983641260316337E-005  0.8349849940999464E-008  0.1168428553985659E-010  0.3219031095977264E-008  0.9067102076133792E-010  0.3305269794749536E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2000000000000000E+002  0.2620835540654156E-016  0.6277936931632944E-012  0.5445960065119207E-013  0.1786911636230390E-014  0.7342631677309765E-013  0.5981787013736525E-013  0.5218847592778957E-011  0.1308049746274605E-012  0.1761511945695201E-018  0.1624337744989800E-014  0.1661128846263054E-014  0.4100047005672516E-009  0.4120522345290545E-012  0.3898415974286770E-011  0.9180254560895239E-011  0.2141296839484571E-008  0.6845554765360665E-010  0.1738269649226216E-009  0.4125121790522639E-009  0.1985522960909068E-013  0.3761763692252692E-011  0.2759049699539710E-009  0.5561481103547090E-012  0.7975977160555517E-010  0.3567518519565904E-011  0.1467312741511812E-009  0.5883385532543618E-011  0.8216299652712683E-009  0.5929104795885579E-005  0.9534126909802995E-008  0.1161096594794633E-010  0.5290840615164196E-008  0.1145849325074922E-009  0.2839673069102899E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2100000000000000E+002  0.3408835112516942E-016  0.3539691915448626E-012  0.6740322522257697E-013  0.2451140151099136E-014  0.7348975144285934E-013  0.5978770253799587E-013  0.4908043994592909E-011  0.1014678090640265E-012  0.2393148866461965E-018  0.2126121881492675E-014  0.2200491480617431E-014  0.1965975056289351E-009  0.4235857408878850E-012  0.4020382276958936E-011  0.6523312416780809E-011  0.2136395400588963E-008  0.6800790741950694E-010  0.1897290883886810E-009  0.3979999999114573E-009  0.3007258763865316E-013  0.4577046618211345E-011  0.1220481597148577E-009  0.3067834182432869E-012  0.8852942903870851E-010  0.4087997847817049E-011  0.1780345264185409E-009  0.8070586428361539E-011  0.9628199543026153E-009  0.5902844948181771E-005  0.1025907969139141E-007  0.1141912404468512E-010  0.6630329588998129E-008  0.1285873765314876E-009  0.2712839310772827E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2200000000000000E+002  0.3755064902752302E-016  0.1827206552726211E-012  0.7196480535001168E-013  0.2744928156895431E-014  0.7290395639770684E-013  0.5926840901072448E-013  0.4809145627572933E-011  0.9301840280497101E-013  0.2756489152728459E-018  0.2349730772179190E-014  0.2437361367939746E-014  0.8161818573354490E-010  0.4385823151478366E-012  0.4228784182865672E-011  0.4839800150258411E-011  0.2138084607356175E-008  0.6819842338446675E-010  0.2043289462824678E-009  0.3795255360191713E-009  0.3514922978412772E-013  0.4892572725318935E-011  0.5384029786002115E-010  0.1509234744569854E-012  0.9453979938486816E-010  0.4285631827614353E-011  0.1916596428483097E-009  0.9038003709898356E-011  0.1014105519427765E-008  0.5900235826514965E-005  0.1060677723808198E-007  0.1131436055743414E-010  0.7208041989809322E-008  0.1346798310557740E-009  0.2683630551236720E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2300000000000000E+002  0.3845970607205606E-016  0.1166145535592837E-012  0.7313551296278159E-013  0.2822989189910507E-014  0.7274612152352497E-013  0.5912589472221500E-013  0.4788642707594745E-011  0.9141259577711100E-013  0.2887331402921498E-018  0.2410266929390930E-014  0.2497787324660789E-014  0.3221794247664375E-010  0.4500394505933637E-012  0.4405159490398978E-011  0.4015612588701322E-011  0.2142481035182754E-008  0.6861275816831686E-010  0.2107437956580845E-009  0.3626131796690623E-009  0.3654414949392315E-013  0.4956055346341496E-011  0.3033556420139463E-010  0.8454519525651060E-013  0.9717366842792766E-010  0.4329423400164304E-011  0.1953350172746001E-009  0.9295053859691221E-011  0.1026672018810748E-008  0.5906391593272530E-005  0.1073991215185886E-007  0.1128136309073327E-010  0.7355885261013191E-008  0.1363363271337515E-009  0.2690605385630173E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2400000000000000E+002  0.3855927078973837E-016  0.9513642568055985E-013  0.7320569556039110E-013  0.2830659731413263E-014  0.7268181943349090E-013  0.5907401426416429E-013  0.4787529761579445E-011  0.9159412947405407E-013  0.2919203284476492E-018  0.2417819401018207E-014  0.2504481921238215E-014  0.1261084649975517E-010  0.4569397662230663E-012  0.4521763944291916E-011  0.3661476689914050E-011  0.2147439982560937E-008  0.6901049629105529E-010  0.2126086105798273E-009  0.3488014530176897E-009  0.3671325391080103E-013  0.4948241786678870E-011  0.2302133017275677E-010  0.5978465769566692E-013  0.9804653585133059E-010  0.4330448382899563E-011  0.1957934199230531E-009  0.9320313921442688E-011  0.1027180154880286E-008  0.5912991576915462E-005  0.1078989322616765E-007  0.1127442108514466E-010  0.7373489619327390E-008  0.1365246597693488E-009  0.2701343178857807E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2500000000000000E+002  0.3851258434331891E-016  0.8827555774724863E-013  0.7288992329926303E-013  0.2822752853767088E-014  0.7255142262531475E-013  0.5896802921379340E-013  0.4788593603042892E-011  0.9183903801460648E-013  0.2923754631075894E-018  0.2415770398307971E-014  0.2503113905497493E-014  0.4939418016893340E-011  0.4606744905397400E-012  0.4592724053441772E-011  0.3515887964981502E-011  0.2152231226149158E-008  0.6933745970174708E-010  0.2126846780242169E-009  0.3376861543904118E-009  0.3668705530031483E-013  0.4933454788104781E-011  0.2079240201839689E-010  0.5069651211355808E-013  0.9828508998743166E-010  0.4325615432842541E-011  0.1957225488206569E-009  0.9294279321327716E-011  0.1024582404171274E-008  0.5918987377254401E-005  0.1081260248655138E-007  0.1127431654593145E-010  0.7371452616156529E-008  0.1364812703084409E-009  0.2707475434183411E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2600000000000000E+002  0.3784894129661016E-016  0.8660268887299173E-013  0.7304536134679729E-013  0.2780234507593601E-014  0.7327045461913132E-013  0.5953798926837041E-013  0.4808175599398851E-011  0.9365614157662036E-013  0.2882604955569045E-018  0.2376869527293044E-014  0.2446434375255817E-014  0.1954878407746594E-011  0.4623389344936922E-012  0.4629527928574828E-011  0.3475749351089538E-011  0.2156613592124105E-008  0.6958557897689915E-010  0.2125322657267782E-009  0.3291682631740975E-009  0.3554599835598909E-013  0.4860727369269780E-011  0.2029964700722760E-010  0.4770246861425025E-013  0.9822999983727022E-010  0.4282028381282599E-011  0.1931713627782979E-009  0.9154264225765293E-011  0.1020987008988440E-008  0.5922199785783503E-005  0.1079728710571648E-007  0.1129427009356477E-010  0.7234671752359670E-008  0.1354305957011151E-009  0.2737811856017923E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
 0.2700000000000000E+002  0.3511298291455050E-016  0.8993388863910332E-013  0.7534044375229330E-013  0.2629700632011742E-014  0.7724858569123626E-013  0.6272373406148134E-013  0.4893129173742163E-011  0.1023896864682177E-012  0.2696489916763476E-018  0.2211818517937078E-014  0.2203280596644543E-014  0.8174359595561974E-012  0.4619184060966975E-012  0.4617546185994303E-011  0.3571327761570995E-011  0.2160460092686465E-008  0.6966161822419279E-010  0.2134895589833998E-009  0.3250092388053561E-009  0.3074079108689047E-013  0.4575552727946379E-011  0.2134037416903337E-010  0.4870777679558400E-013  0.9754856662603230E-010  0.4105094740563812E-011  0.1817622174957715E-009  0.8658536977276996E-011  0.1015619949349802E-008  0.5910326955917725E-005  0.1067318286300137E-007  0.1137475139865255E-010  0.6638728461701688E-008  0.1306154951098290E-009  0.2867203963572789E-008  0.6100000064179767E-005  0.3700000092976552E-006  0.2090000063180923E+000  0.7810000181198120E+000  0.4899999908047903E-006  0.1999999987845058E-007
